Branch,Source Path,SHA-256,Disposition,Target Path,Held Reason / Evidence
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-MTX-0001_v0.2_SUPERSEDED_2026-08-01.docx,fb36701a42ca3846e1636a4e9e39d8ea3bd5b3cee06a0fd7c3e22830376e4e9b,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-MTX-0001_v0.2_SUPERSEDED_2026-08-01.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-SOP-0003_v0.3_SUPERSEDED_2026-08-01.docx,de6c1c874fd35832f3939238351bfd8f6798da3ba041423d516a3a5de798494d,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-SOP-0003_v0.3_SUPERSEDED_2026-08-01.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0003_v0.4_SUPERSEDED_2026-07-11.docx,f958b612c7d97a7bcd821384e70fbbfcd89d678e1428b36fb1742b800480ad81,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0003_v0.4_SUPERSEDED_2026-07-11.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-LOG-0005_v0.3_SUPERSEDED_2026-07-21.xlsx,a63d2ec44dceb90935acdcefd216da2b89b35c37cbe687bd22bbcfce29f73ced,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-LOG-0005_v0.3_SUPERSEDED_2026-07-21.xlsx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-SOP-0007_v0.1_SUPERSEDED_2026-08-01.docx,a8cd6d53a8ebfd47f112d29abd7b826651e22ff3f62c2b708e5c63c7dc381506,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-SOP-0007_v0.1_SUPERSEDED_2026-08-01.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-FRM-0008_v0.2_SUPERSEDED_2026-07-18.docx,9e481222330475bf12ae7e74a2c93d1994388fe9afd839c42e4167e29b8635b2,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-FRM-0008_v0.2_SUPERSEDED_2026-07-18.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0001_v0.24_SUPERSEDED_2026-07-18.docx,ecf0d3241bfd049caf8b99f44f8b7506b886d08735c4a37b8e6fb57b30d6e101,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0001_v0.24_SUPERSEDED_2026-07-18.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-SOP-0001_v0.1_SUPERSEDED_2026-08-01.docx,7b00560dd843f4eb63658decc940d477246a8070660268cb0e284c9fac6b7c70,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-SOP-0001_v0.1_SUPERSEDED_2026-08-01.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-LOG-0001_v0.1_SUPERSEDED_2026-08-01.xlsx,94667ddb704c4c237ad5c4811efcf96f34609188c1f6ccde4a7b85da15d1cda9,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-LOG-0001_v0.1_SUPERSEDED_2026-08-01.xlsx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-LOG-0001_v0.6_SUPERSEDED_2026-07-11.xlsx,690fd25d3c51a11a5d45b1f5af6f2baa15566750256a56b52fbf0b73eba1c82d,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-LOG-0001_v0.6_SUPERSEDED_2026-07-11.xlsx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-SOP-0005_v0.3_SUPERSEDED_2026-08-01.docx,33bcea5bf20c2d0057c8d62afb193c4808f8305a8e899bd3e0eec0ae50520cae,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-SOP-0005_v0.3_SUPERSEDED_2026-08-01.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0001_v0.28_SUPERSEDED_2026-07-18.docx,7ea036a8fdc063625c1045b328225627e28cedaf7b5e3b3e4dd40adc63ba2fc3,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0001_v0.28_SUPERSEDED_2026-07-18.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-SOP-0006_v0.2_SUPERSEDED_2026-08-01.docx,81e61246d695897ce461658626a74f6a969b2c74e97331306303e33031e40aec,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-SOP-0006_v0.2_SUPERSEDED_2026-08-01.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-MTX-0008_v0.4_SUPERSEDED_2026-08-01.docx,f5dfe37c9ac8973cf742c8b5e441285827ec3762846874a28c6ec81ed6e97cdc,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-MTX-0008_v0.4_SUPERSEDED_2026-08-01.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0001_v0.32_SUPERSEDED_2026-07-18.docx,9fefe3ce775c856972ec71c8e663bd02fc753ac73c9c4d00327b647caf0f11ab,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0001_v0.32_SUPERSEDED_2026-07-18.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0008_v0.3_SUPERSEDED_2026-07-11.docx,15801b1db7f2fcb83e40d652a8d67e757bd62b6839e1b581064d04d19c7d8481,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0008_v0.3_SUPERSEDED_2026-07-11.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-MAN-0001_v1.8_SUPERSEDED_2026-07-16.docx,dff3f9568cb967f4ca4278d86d2c12f8c68b4a70e6c606ce990975a27a928d7c,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-MAN-0001_v1.8_SUPERSEDED_2026-07-16.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-TPL-0001_v1.0_SUPERSEDED_2026-07-11.docx,6bf8ff554af0192fd9ccd36f09a091af7369cdaa0ddb01e81b13c8c4a4205290,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-TPL-0001_v1.0_SUPERSEDED_2026-07-11.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-FRM-0006_v0.1_SUPERSEDED_2026-08-01.docx,c49c0ca8f040de809b10f61252b66b6ba9b635f9ab7ede04f608b6c0ebf68efd,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-FRM-0006_v0.1_SUPERSEDED_2026-08-01.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-FRM-0002_v0.3_SUPERSEDED_2026-08-01.docx,9c1ff59752cb5daf4ffaa0af597344d781f585b8ce3c1afaea72ad201ab32154,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-FRM-0002_v0.3_SUPERSEDED_2026-08-01.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-SOP-0008_v0.4_SUPERSEDED_2026-08-01.docx,85cfa6e5ee97640dca677c1915ff99979e80b480ab5ed2b255dbb16dd289571c,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-SOP-0008_v0.4_SUPERSEDED_2026-08-01.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0015_v0.3_SUPERSEDED_2026-07-15.docx,95d71ce7520d3a88b47ffc6fa12ca943f46f9ee2e767295cea5fcd1870ce79cd,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0015_v0.3_SUPERSEDED_2026-07-15.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-MTX-0001_v0.3_SUPERSEDED_2026-08-01.docx,80408051610ca0dcc7695bae9a031b8e9469c7559de1a1768493f4ebd13fb2d5,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-MTX-0001_v0.3_SUPERSEDED_2026-08-01.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-SOP-0003_v0.2_SUPERSEDED_2026-08-01.docx,9d591e4ded48a39d4f0b2a1c7fe740304efc512f36e27c9ea44d9ce4513f8185,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-SOP-0003_v0.2_SUPERSEDED_2026-08-01.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-LOG-0007_v0.7_SUPERSEDED_2026-07-11.xlsx,e184510216815a54985ab3ad2cf52d83ee409f72094c3a3d0fca30769138e126,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-LOG-0007_v0.7_SUPERSEDED_2026-07-11.xlsx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-LOG-0010_v1.2_SUPERSEDED_2026-07-11.xlsx,80e8f44f894e1b4a779ed1a34646fa5a38f66990dcf9edca03c641c480e7dcd7,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-LOG-0010_v1.2_SUPERSEDED_2026-07-11.xlsx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-SOP-0004_v0.1_SUPERSEDED_2026-08-01.docx,bc43edd8c7af31b3e9e46659fd09c57dce1b588978df2360d0d225c75ceff454,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-SOP-0004_v0.1_SUPERSEDED_2026-08-01.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-STD-0001_v0.14_SUPERSEDED_2026-07-18.docx,c4ae0b3baa8268a6274862ef1083906525dc205ac373dec71e2566b1e3e82d31,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-STD-0001_v0.14_SUPERSEDED_2026-07-18.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-FRM-0003_v0.1_SUPERSEDED_2026-08-01.docx,0cb18f443d864efe38ce342ec1f5a5a04976d6f38db4e41196da03753d1feaf6,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-FRM-0003_v0.1_SUPERSEDED_2026-08-01.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-FRM-0008_v0.3_SUPERSEDED_2026-07-18.docx,d31c0676de36f2d46a8f95b90a4513510813beffd82a282a39a179c973675e4d,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-FRM-0008_v0.3_SUPERSEDED_2026-07-18.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-MAN-0001_v1.9_DRAFT_2026-07-16.docx,142108279a44139a27a9ba016dce35e1ce65e7409dafe0f6baaca25d3a059db7,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-MAN-0001_v1.9_DRAFT_2026-07-16.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0001_v0.20_SUPERSEDED_2026-07-11.docx,eb9e85449bb3f0a4c51f99fdd1273be1a5a1f1391d09065140ccd6b68f8bfe4e,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0001_v0.20_SUPERSEDED_2026-07-11.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0001_v0.19_SUPERSEDED_2026-07-11.docx,94f3fa4b791410b22b79e365a112da6e22cf5c8318cb662d57608204a77f10d8,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0001_v0.19_SUPERSEDED_2026-07-11.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-SOP-0009_v0.1_SUPERSEDED_2026-08-01.docx,b3c4835398bf3d1706c0b1c904c12f7a6fa552da8ea7d4bb6ea5fc6e1f14ad9f,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-SOP-0009_v0.1_SUPERSEDED_2026-08-01.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0012_v0.3_SUPERSEDED_2026-07-11.docx,0d2b082fb5e4600aa8e9d712714e8b2a115c0d62b16c5d2af1805a880dbedba2,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0012_v0.3_SUPERSEDED_2026-07-11.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0004_v0.1_SUPERSEDED_2026-07-11.docx,b6215903d3e0a7bd021a877fa781cc2bcdf86e81a1f6816f6a1ba5b024d0f720,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0004_v0.1_SUPERSEDED_2026-07-11.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-LOG-0004_v0.1_SUPERSEDED_2026-07-11.xlsx,9cb5aa21ec87ec3f1f4cd582a968290a3f25d3e8ccb7e1dc5735f992eb999cb1,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-LOG-0004_v0.1_SUPERSEDED_2026-07-11.xlsx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-RA-0001_v0.1_SUPERSEDED_recoded_to_RSK-0001.docx,5c76c8ac3cd2b4f9604c5d48676c26a672221379c00acaca1b39e82d694a18e3,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-RA-0001_v0.1_SUPERSEDED_recoded_to_RSK-0001.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-LOG-0003_v0.2_SUPERSEDED_2026-07-11.xlsx,204bc7dd40c08261e68afda411e60a221eb831e4fc694190eeec19f47b280206,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-LOG-0003_v0.2_SUPERSEDED_2026-07-11.xlsx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0003_v0.2_SUPERSEDED_2026-07-11.docx,0a2540c17dc5f32b3d3cf235ff8630ae04aff0dbb923db9e6a2203ec2b4ca275,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0003_v0.2_SUPERSEDED_2026-07-11.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-SOP-0008_v0.3_SUPERSEDED_2026-08-01.docx,8abdb4ab6a576c49f7157255be64a00e44f4e91473efc691b862f15462d49765,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-SOP-0008_v0.3_SUPERSEDED_2026-08-01.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-PLN-0001_v0.1_SUPERSEDED_2026-07-11.xlsx,c88020d0ec8f1e5589d47b6ee1cc42746fcfb4cfe8d4b50bbfd249bfb6fd87e5,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-PLN-0001_v0.1_SUPERSEDED_2026-07-11.xlsx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-MTX-0008_v0.3_SUPERSEDED_2026-08-01.docx,07de9c37e48942577d596c5c86766c5facc72b593e80d2f9109c1b1e75150d20,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-MTX-0008_v0.3_SUPERSEDED_2026-08-01.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-MAN-0001_v1.2_SUPERSEDED_2026-07-11.docx,edaeb4fac3966e4a136bc28a994de70f657df06a7ebc97f1a8f17fafc8e2fd5c,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-MAN-0001_v1.2_SUPERSEDED_2026-07-11.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-MTX-0003_v1.1_SUPERSEDED_2026-07-11.xlsx,58c7b821fcca89dc79633f63a9e7037a357b1af5e96a158d21b3ad1d68417081,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-MTX-0003_v1.1_SUPERSEDED_2026-07-11.xlsx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-STD-0001_v0.5_SUPERSEDED_2026-07-16.docx,e465c8db87792506248b42e3552453ffa974cf08c2ffa6ba7a3a244487ee5861,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-STD-0001_v0.5_SUPERSEDED_2026-07-16.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-LOG-0006_v0.2_SUPERSEDED_2026-07-11.xlsx,a66e4fe4ef46853b8527768bef53b4c0877f1981c9472630c7012ca2ef0efbe4,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-LOG-0006_v0.2_SUPERSEDED_2026-07-11.xlsx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0006_v0.2_SUPERSEDED_2026-07-11.docx,1800b27e38342c958735a9bae958f8d6b2b33512c24fe5c6ccbd8d0fa3ae0fc1,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0006_v0.2_SUPERSEDED_2026-07-11.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0005_v0.3_SUPERSEDED_2026-07-11.docx,ac9176c28776c6a48f8acafca2475ecef32404cfd51e7ae3d33abb8afd8e7c3d,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0005_v0.3_SUPERSEDED_2026-07-11.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-LOG-0001_v0.1_SUPERSEDED_2026-07-11.xlsx,f524c02de40e4eed38a2df1a782e65906e8c2417b9006e7439aac4fc37bc43a4,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-LOG-0001_v0.1_SUPERSEDED_2026-07-11.xlsx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0001_v0.30_SUPERSEDED_2026-07-18.docx,c520144162b8bebe7ef75e74d56372357473448b8d0548cce714921a7dda4e64,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0001_v0.30_SUPERSEDED_2026-07-18.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-PLN-0001_v0.4_SUPERSEDED_2026-07-11.xlsx,271076d76c8831ca82bc904c01894ac7e8ff3243ab5eba7dd12403137558cbcd,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-PLN-0001_v0.4_SUPERSEDED_2026-07-11.xlsx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-SCM-LOG-0001_v0.2_SUPERSEDED_2026-07-11.xlsx,72ee633d9a15add4b62d6324fbdf1d4e3d4c3a040e3c189311994efe91370b3e,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-SCM-LOG-0001_v0.2_SUPERSEDED_2026-07-11.xlsx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-SCM-SOP-0001_v0.2_SUPERSEDED_2026-07-11.docx,c63c3c751b70392bb81bae3a413ba5755047ed350b3757a393e0e2914ec0c98a,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-SCM-SOP-0001_v0.2_SUPERSEDED_2026-07-11.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0008_v0.1_SUPERSEDED_2026-07-11.docx,1f8a583174031d30162c93d51fcc6991721d416baa8377e8a40ed8f46fbcffb4,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0008_v0.1_SUPERSEDED_2026-07-11.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-LOG-0008_v0.1_SUPERSEDED_2026-07-11.xlsx,e8608f7fab950cd64b154d63a9b7e94de5c986bbdfee340399c359c3c0d249a2,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-LOG-0008_v0.1_SUPERSEDED_2026-07-11.xlsx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-RND-SOP-0001_v0.2_SUPERSEDED_2026-07-11.docx,cf21449b14322c3b924657a94b7a05bc0eaa5858cd9de77af76cca5d40403559,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-RND-SOP-0001_v0.2_SUPERSEDED_2026-07-11.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-MAN-0001_v1.6_SUPERSEDED_2026-07-16.docx,8fc7b6078ef7e9f922c58070890706ee8dcb933b833aca9324c7a7bb26dc9a91,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-MAN-0001_v1.6_SUPERSEDED_2026-07-16.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-FRM-0002_v0.1_SUPERSEDED_2026-08-01.docx,31515b5930b538d0f8e2135f84d792e8e67a6aa065b29863a7f0dcf12b1d6a5a,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-FRM-0002_v0.1_SUPERSEDED_2026-08-01.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-RND-LOG-0001_v0.2_SUPERSEDED_2026-07-11.xlsx,0eccd99c7f6506cd8c781c07d1a24933361c9055fe20657158a19419140889b9,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-RND-LOG-0001_v0.2_SUPERSEDED_2026-07-11.xlsx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-SOP-0001_v0.3_SUPERSEDED_2026-08-01.docx,b64cd8cdbd69cd4b031e3415a117a55bb35f35e0d9acd98503a3bfc67cad5ab8,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-NUT-SOP-0001_v0.3_SUPERSEDED_2026-08-01.docx,
99_Archive,99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0001_v0.26_SUPERSEDED_2026-07-18.docx,ae3724e7b596e7d4e028e6974dac15cdf1194d267553200885497b5be9c9ace0,PROMOTED,95_Records_Archive/00_Group_Shared/01_GQMS_Historical_Archive/99_Archive/Controlled_Documents/Pre-effective_drafts/GMG-QMS-SOP-0001_v0.26_SUPERSEDED_2026-07-18.docx,
